carte_id,compte_id,type_carte,date_expiration,statut
2315,6665,Visa,2024-04-05,bloquee
2316,2836,Mastercard,2024-04-21,active
2317,3599,Visa,2024-05-25,active
2318,3698,Mastercard,2027-07-21,active
2319,4365,CIB,2026-12-12,active
2320,2170,CIB,2027-01-18,active
2321,6895,Visa,2025-02-24,active
2322,5765,Visa,2028-11-17,bloquee
2323,1753,Visa,2025-06-01,active
2324,1753,Visa,2026-08-13,active
2325,5928,CIB,2024-03-10,active
2326,4460,CIB,2027-09-15,active
2327,5137,Mastercard,2026-09-03,active
2328,6234,Mastercard,2025-05-25,active
2329,1081,Mastercard,2027-08-09,active
2330,796,Visa,2026-07-06,active
2331,2562,Mastercard,2027-11-10,active
2332,718,Visa,2027-06-16,active
2333,5531,Mastercard,2027-12-17,active
2334,1297,CIB,2025-05-06,active
2335,2309,CIB,2026-04-08,active
2336,6915,CIB,2026-06-18,active
2337,3275,CIB,2026-08-01,active
2338,4310,CIB,2026-08-22,active
2339,3568,Visa,2026-03-26,active
2340,6857,Mastercard,2027-12-10,active
2341,6374,Visa,2026-03-08,active
2342,605,Mastercard,2024-07-18,active
2343,6305,Visa,2026-04-18,active
2344,5833,Visa,2027-10-01,active
2345,3051,CIB,2027-05-17,active
2346,1426,Visa,2026-12-28,active
2347,4003,CIB,2025-04-02,expiree
2348,6222,Visa,2025-10-08,active
2349,109,Mastercard,2027-12-26,active
2350,2357,Visa,2027-12-02,active
2351,2614,CIB,2025-10-26,active
2352,6101,Mastercard,2025-05-14,active
2353,5206,Mastercard,2025-10-20,active
2354,6525,Visa,2028-12-13,bloquee
2355,5987,Visa,2028-05-25,bloquee
2356,6154,Visa,2028-05-03,expiree
2357,2282,CIB,2026-09-22,active
2358,2559,CIB,2028-04-03,active
2359,6957,Mastercard,2026-11-21,active
2360,395,Mastercard,2028-05-01,active
2361,1022,CIB,2024-09-26,active
2362,1436,Mastercard,2028-04-09,active
2363,6917,Mastercard,2025-05-15,active
2364,4283,Visa,2027-12-06,expiree
2365,1915,Mastercard,2025-12-15,expiree
2366,1328,Mastercard,2026-04-16,expiree
2367,4462,Mastercard,2024-09-15,expiree
2368,2902,CIB,2027-11-06,active
2369,376,Visa,2026-07-08,active
2370,2298,Visa,2028-08-17,active
2371,3519,Mastercard,2026-11-02,expiree
2372,973,Visa,2025-03-18,active
2373,6723,CIB,2028-06-07,active
2374,5463,Mastercard,2028-10-05,active
2375,859,Visa,2024-06-15,bloquee
2376,6605,Visa,2024-06-22,active
2377,5655,CIB,2025-12-28,active
2378,6168,CIB,2025-04-17,active
2379,2010,Visa,2024-05-02,active
2380,3347,Visa,2028-04-01,active
2381,6435,Mastercard,2024-05-21,expiree
2382,4405,CIB,2025-09-17,active
2383,1719,CIB,2025-05-26,active
2384,4456,Mastercard,2026-06-18,active
2385,194,CIB,2024-01-23,active
2386,5229,Mastercard,2025-11-18,active
2387,3188,CIB,2027-06-26,active
2388,6497,Mastercard,2024-02-26,expiree
2389,1527,Visa,2025-11-06,active
2390,2045,Visa,2025-01-02,active
2391,2397,Mastercard,2025-09-08,active
2392,1753,Mastercard,2027-08-27,active
2393,5049,Visa,2027-08-17,active
2394,1753,Mastercard,2026-07-16,active
2395,2280,CIB,2024-09-25,active
2396,1894,Visa,2025-01-06,active
2397,2817,Mastercard,2028-03-14,active
2398,3778,Mastercard,2026-09-22,bloquee
2399,1762,Visa,2027-05-17,expiree
2400,6018,Mastercard,2026-12-28,active
2401,1669,Mastercard,2026-06-04,expiree
2402,140,Mastercard,2028-06-12,expiree
2403,4274,Visa,2027-12-08,active
2404,6116,CIB,2026-05-25,expiree
2405,6279,Visa,2028-12-06,active
2406,5794,CIB,2028-10-02,expiree
2407,4433,Mastercard,2028-04-19,active
2408,151,Visa,2024-04-06,active
2409,3699,CIB,2025-07-13,active
2410,3086,Mastercard,2025-08-30,active
2411,1884,CIB,2025-10-18,expiree
2412,4624,Visa,2026-03-01,expiree
2413,1038,Mastercard,2025-12-26,active
2414,187,Mastercard,2025-05-17,active
2415,2820,CIB,2025-03-08,expiree
2416,492,CIB,2026-12-21,active
2417,6759,Mastercard,2024-01-15,expiree
2418,4806,CIB,2025-12-05,active
2419,4808,Mastercard,2028-10-08,active
2420,910,Visa,2026-03-26,active
2421,6368,Visa,2026-12-17,expiree
2422,263,CIB,2027-01-19,expiree
2423,1841,Mastercard,2028-09-23,expiree
2424,5685,Mastercard,2024-05-16,active
2425,3332,Mastercard,2024-11-20,active
2426,5562,CIB,2027-12-09,active
2427,6277,Mastercard,2024-08-28,active
2428,4367,CIB,2025-05-13,active
2429,1239,CIB,2025-09-11,active
2430,6333,Visa,2024-07-14,active
2431,5701,Mastercard,2024-02-12,active
2432,5190,Mastercard,2026-01-02,active
2433,6785,CIB,2028-12-12,active
2434,6981,CIB,2024-11-06,active
2435,3405,CIB,2028-11-25,active
2436,5446,Mastercard,2025-03-06,active
2437,4150,Mastercard,2027-11-19,active
2438,4711,Mastercard,2026-01-21,expiree
2439,3028,Mastercard,2027-03-11,expiree
2440,4785,CIB,2026-12-03,expiree
2441,2231,CIB,2027-10-09,active
2442,3220,Visa,2027-05-18,active
2443,1227,Visa,2027-06-11,expiree
2444,4024,CIB,2027-02-28,bloquee
2445,1496,Mastercard,2024-08-08,bloquee
2446,1265,Mastercard,2028-06-10,active
2447,5340,CIB,2025-05-24,active
2448,6953,Visa,2026-04-27,expiree
2449,2214,Visa,2026-10-05,active
2450,1322,Visa,2024-03-25,active
2451,6073,CIB,2025-09-23,active
2452,1753,CIB,2024-07-29,active
2453,581,Visa,2024-10-05,expiree
2454,495,Visa,2027-11-09,expiree
2455,5076,Mastercard,2028-10-06,active
2456,3392,CIB,2028-01-16,active
2457,1050,CIB,2026-05-01,expiree
2458,2044,CIB,2024-06-24,active
2459,741,Visa,2026-03-11,active
2460,5875,Visa,2026-03-27,expiree
2461,5193,CIB,2024-01-28,active
2462,266,CIB,2028-03-27,active
2463,1958,Mastercard,2028-05-26,active
2464,3956,Mastercard,2026-04-16,expiree
2465,4464,CIB,2026-06-14,active
2466,2965,Visa,2026-08-19,active
2467,662,Visa,2027-04-14,active
2468,1163,CIB,2026-09-16,expiree
2469,3171,Mastercard,2027-06-14,active
2470,6815,Visa,2024-01-05,active
2471,1881,CIB,2027-11-27,active
2472,2548,CIB,2024-12-26,expiree
2473,5699,CIB,2027-09-21,bloquee
2474,5525,Mastercard,2026-01-18,active
2475,3280,CIB,2026-05-09,active
2476,6331,Mastercard,2027-01-23,expiree
2477,512,CIB,2025-06-19,active
2478,218,CIB,2025-09-16,bloquee
2479,3492,Mastercard,2028-04-07,active
2480,1497,CIB,2026-07-30,active
2481,1665,Mastercard,2028-05-26,active
2482,1422,CIB,2027-03-22,active
2483,2983,CIB,2026-07-08,active
2484,3184,Mastercard,2024-06-20,active
2485,4945,Mastercard,2024-09-11,active
2486,5338,CIB,2025-06-02,active
2487,6952,Visa,2027-09-01,active
2488,5889,Visa,2026-02-13,active
2489,1587,Visa,2024-02-20,active
2490,6938,Visa,2028-01-08,active
2491,4579,CIB,2028-02-05,expiree
2492,6025,Visa,2026-04-12,active
2493,6878,Mastercard,2025-09-21,active
2494,1597,Visa,2025-07-16,bloquee
2495,1301,Visa,2028-05-16,active
2496,4349,CIB,2024-03-05,active
2497,3474,CIB,2025-11-05,expiree
2498,1883,CIB,2025-04-09,active
2499,5380,Visa,2025-12-01,active
2500,1496,Mastercard,2024-08-09,expiree
2501,4275,Visa,2028-05-21,active
2502,5716,CIB,2024-09-10,active
2503,5924,CIB,2026-04-22,active
2504,1803,CIB,2025-05-24,active
2505,2072,Visa,2025-07-02,active
2506,3262,Mastercard,2027-05-12,active
2507,6350,CIB,2027-10-13,active
2508,5522,CIB,2024-10-18,expiree
2509,4361,Visa,2025-03-31,bloquee
2510,1193,Visa,2025-12-05,active
2511,3450,CIB,2025-07-08,active
2512,2814,Mastercard,2027-01-14,expiree
2513,2790,Mastercard,2025-02-11,active
2514,296,CIB,2024-06-08,expiree
2515,5602,CIB,2028-03-09,expiree
2516,2761,Visa,2025-06-28,active
2517,6678,CIB,2027-11-06,active
2518,2363,Mastercard,2026-02-25,active
2519,3977,CIB,2024-06-11,active
2520,4758,Mastercard,2025-11-21,active
2521,546,Visa,2027-05-28,active
2522,6009,Visa,2024-01-07,active
2523,4928,Mastercard,2026-01-25,bloquee
2524,4166,Mastercard,2027-02-03,bloquee
2525,3875,CIB,2028-05-30,active
2526,5294,Visa,2026-09-12,active
2527,2534,Visa,2025-12-23,active
2528,2404,CIB,2025-10-20,active
2529,6411,Visa,2025-07-26,active
2530,6435,Mastercard,2024-06-23,active
2531,6460,CIB,2026-06-18,active
2532,4980,Mastercard,2024-11-21,bloquee
2533,1822,Mastercard,2028-06-17,active
2534,475,Mastercard,2027-05-30,active
2535,5899,Visa,2028-11-19,expiree
2536,3848,Visa,2025-05-11,active
2537,1433,Mastercard,2026-10-15,active
2538,4883,CIB,2026-02-01,expiree
2539,4846,Visa,2024-06-17,active
2540,244,Visa,2024-12-15,active
2541,6952,Mastercard,2026-10-31,active
2542,4928,Mastercard,2026-07-03,active
2543,4016,Visa,2024-05-14,expiree
2544,4914,CIB,2026-08-01,expiree
2545,2818,CIB,2028-04-27,active
2546,459,CIB,2028-03-05,bloquee
2547,4348,Mastercard,2028-03-07,active
2548,5596,Visa,2025-12-31,active
2549,1794,Mastercard,2028-11-23,expiree
2550,2372,CIB,2024-01-07,bloquee
2551,94,CIB,2025-10-28,active
2552,1298,CIB,2028-01-30,expiree
2553,1296,Mastercard,2026-08-30,expiree
2554,193,Visa,2025-08-26,active
2555,2492,CIB,2024-01-31,active
2556,4025,Mastercard,2025-10-01,active
2557,2708,Mastercard,2025-11-14,active
2558,6224,Mastercard,2024-03-30,expiree
2559,2925,CIB,2028-05-18,active
2560,5951,Visa,2028-08-08,active
2561,3979,CIB,2028-10-24,active
2562,1494,CIB,2025-07-05,active
2563,1436,Mastercard,2028-06-19,active
2564,6418,Visa,2028-06-09,active
2565,6264,CIB,2027-05-15,active
2566,6291,Visa,2024-05-01,active
2567,329,Mastercard,2027-08-25,expiree
2568,6129,Mastercard,2025-09-02,bloquee
2569,2409,CIB,2024-07-16,expiree
2570,6298,Visa,2028-11-10,expiree
2571,5949,Mastercard,2028-01-30,active
2572,4148,CIB,2028-07-28,expiree
2573,2779,Mastercard,2026-05-01,active
2574,1290,CIB,2026-12-26,active
2575,1137,Mastercard,2026-03-27,active
2576,4781,Visa,2026-09-30,active
2577,4987,Visa,2024-02-15,expiree
2578,5478,CIB,2024-05-24,active
2579,1462,Mastercard,2028-04-12,active
2580,2435,Visa,2025-02-11,active
2581,5166,Visa,2028-02-15,active
2582,4057,Visa,2024-12-22,active
2583,1815,Mastercard,2025-04-02,active
2584,1297,CIB,2026-04-07,active
2585,742,CIB,2027-04-14,active
2586,2529,CIB,2025-05-08,active
2587,4769,Mastercard,2028-12-15,active
2588,5052,Mastercard,2027-12-19,active
2589,6234,CIB,2026-05-04,active
2590,3839,Visa,2026-07-24,bloquee
2591,3597,CIB,2027-09-30,active
2592,665,CIB,2027-03-29,expiree
2593,2514,Mastercard,2028-07-16,bloquee
2594,6812,CIB,2028-04-14,active
2595,4644,CIB,2026-06-20,expiree
2596,4367,Visa,2025-01-25,active
2597,5403,Mastercard,2025-08-22,active
2598,207,Mastercard,2026-01-20,expiree
2599,6488,Visa,2028-08-16,bloquee
2600,936,Visa,2024-03-13,active
2601,5113,CIB,2026-01-04,bloquee
2602,1257,CIB,2025-05-01,expiree
2603,2203,Mastercard,2026-02-16,active
2604,5890,Mastercard,2024-05-28,active
2605,1992,Visa,2026-09-14,active
2606,5596,Visa,2025-09-09,active
2607,1624,Visa,2028-01-14,bloquee
2608,2798,CIB,2026-06-23,expiree
2609,2864,CIB,2026-12-23,expiree
2610,3073,Mastercard,2028-02-07,bloquee
2611,4817,CIB,2028-03-15,expiree
2612,1885,Mastercard,2026-05-28,expiree
2613,4990,Visa,2027-11-16,active
2614,4450,Mastercard,2028-09-29,active
2615,6197,CIB,2026-03-21,active
2616,58,CIB,2027-03-13,active
2617,5127,Mastercard,2028-07-10,expiree
2618,1753,Mastercard,2027-03-13,active
2619,6120,Visa,2026-09-12,bloquee
2620,6589,Visa,2024-04-02,active
2621,5623,Mastercard,2028-10-17,active
2622,764,Visa,2028-04-03,bloquee
2623,1901,Visa,2025-05-16,expiree
2624,2351,Mastercard,2028-09-21,active
2625,4722,Mastercard,2024-08-20,active
2626,4237,Visa,2025-06-13,expiree
2627,1101,CIB,2025-09-12,active
2628,4561,Visa,2028-04-25,expiree
2629,3150,Visa,2028-02-22,active
2630,5900,Visa,2028-04-02,active
2631,1074,Visa,2027-01-07,expiree
2632,1430,Visa,2024-05-13,active
2633,2018,Visa,2028-10-13,bloquee
2634,5898,Visa,2028-04-03,expiree
2635,1266,Visa,2026-06-25,active
2636,6729,Mastercard,2027-07-25,active
2637,5068,CIB,2025-10-02,active
2638,1058,Mastercard,2025-06-10,active
2639,2881,Visa,2025-11-02,expiree
2640,5167,Mastercard,2024-09-06,active
2641,4528,CIB,2028-07-20,bloquee
2642,2795,CIB,2024-12-15,active
2643,1096,CIB,2027-03-29,active
2644,6695,Visa,2028-09-25,active
2645,3542,Visa,2025-04-21,active
2646,2938,CIB,2027-08-18,active
2647,5571,Mastercard,2024-10-10,bloquee
2648,2836,Visa,2027-03-05,bloquee
2649,5884,Mastercard,2026-12-14,active
2650,6329,Visa,2026-02-22,active
2651,1073,Visa,2027-12-05,active
2652,1884,CIB,2027-11-07,expiree
2653,1753,CIB,2028-01-12,active
2654,3689,Mastercard,2026-09-23,active
2655,1885,Mastercard,2026-02-11,expiree
2656,1265,CIB,2025-05-01,expiree
2657,2003,Mastercard,2025-06-08,active
2658,3089,CIB,2028-11-06,expiree
2659,3414,CIB,2024-02-06,active
2660,137,Mastercard,2028-11-26,active
2661,1429,Mastercard,2026-02-19,expiree
2662,5095,Mastercard,2025-04-06,active
2663,4088,Mastercard,2028-02-15,active
2664,6146,Visa,2027-10-10,active
2665,876,Mastercard,2025-09-18,active
2666,4368,Mastercard,2025-07-16,active
2667,5253,CIB,2026-07-17,active
2668,6294,Visa,2027-11-27,active
2669,1469,Visa,2024-12-11,active
2670,2963,CIB,2024-02-16,active
2671,754,Mastercard,2027-01-10,active
2672,268,CIB,2025-07-20,active
2673,6654,Mastercard,2027-04-02,active
2674,3524,CIB,2028-06-11,active
2675,3259,Visa,2026-04-22,active
2676,1365,CIB,2025-11-26,expiree
2677,4378,Visa,2025-02-19,active
2678,6452,Visa,2027-01-12,bloquee
2679,896,CIB,2028-02-23,expiree
2680,5549,CIB,2027-06-15,active
2681,6770,Visa,2028-08-05,expiree
2682,3810,CIB,2026-02-25,active
2683,359,Mastercard,2024-01-19,active
2684,2842,Visa,2026-11-13,active
2685,1128,Mastercard,2027-03-09,active
2686,874,Mastercard,2025-05-13,active
2687,715,Visa,2028-08-08,active
2688,2839,Mastercard,2027-05-18,active
2689,832,Mastercard,2027-10-20,active
2690,4334,Visa,2025-07-11,active
2691,544,CIB,2028-07-21,expiree
2692,6593,Mastercard,2027-01-23,bloquee
2693,5496,Mastercard,2025-08-27,expiree
2694,6418,CIB,2028-01-21,bloquee
2695,5554,Visa,2027-08-16,expiree
2696,5592,CIB,2024-05-14,active
2697,3584,Visa,2024-11-21,active
2698,5514,CIB,2027-10-15,active
2699,3283,CIB,2028-01-15,active
2700,1961,Visa,2028-01-14,active
2701,5526,Mastercard,2026-06-30,active
2702,3087,Mastercard,2027-12-06,active
2703,429,CIB,2026-11-28,expiree
2704,6022,CIB,2028-04-25,active
2705,3380,CIB,2027-03-05,expiree
2706,3073,CIB,2025-12-20,bloquee
2707,5067,CIB,2027-02-08,active
2708,773,CIB,2026-09-26,active
2709,1628,Mastercard,2027-11-11,active
2710,922,CIB,2026-12-05,expiree
2711,4179,Visa,2027-04-25,active
2712,6793,CIB,2028-07-28,active
2713,619,Mastercard,2025-01-25,active
2714,6390,Visa,2024-03-23,active
2715,3535,Mastercard,2027-05-21,active
2716,1100,Mastercard,2026-05-12,bloquee
2717,4459,Visa,2027-05-26,bloquee
2718,4380,CIB,2026-08-18,active
2719,2176,Visa,2026-01-11,active
2720,3572,CIB,2028-07-31,active
2721,5659,Visa,2025-11-29,active
2722,970,Mastercard,2028-12-11,active
2723,1674,Mastercard,2026-06-06,active
2724,6291,CIB,2025-05-26,active
2725,6864,Visa,2024-01-25,bloquee
2726,1753,Mastercard,2027-09-12,active
2727,2803,Mastercard,2027-10-25,bloquee
2728,960,Visa,2028-10-28,active
2729,1753,CIB,2024-09-13,active
2730,208,Visa,2025-06-05,expiree
2731,4353,Mastercard,2024-10-06,active
2732,135,CIB,2028-05-07,expiree
2733,2784,Mastercard,2028-12-08,expiree
2734,4272,Visa,2028-03-15,active
2735,4509,Mastercard,2024-01-11,active
2736,6630,Mastercard,2025-05-17,active
2737,930,Visa,2025-02-17,expiree
2738,6255,Visa,2027-01-28,bloquee
2739,4018,Visa,2027-11-19,active
2740,6365,Visa,2028-02-03,active
2741,6438,Mastercard,2027-05-12,expiree
2742,1252,Mastercard,2025-06-03,active
2743,6598,Visa,2025-10-22,active
2744,1175,CIB,2024-05-30,expiree
2745,5157,CIB,2024-05-18,active
2746,5003,Mastercard,2026-08-16,active
2747,5878,Visa,2026-07-08,bloquee
2748,4089,Mastercard,2028-11-19,active
2749,3506,Visa,2027-11-17,active
2750,2191,Visa,2025-02-14,bloquee
2751,2409,Visa,2026-09-17,expiree
2752,2458,Mastercard,2028-03-29,active
2753,1111,Mastercard,2026-06-09,active
2754,315,CIB,2025-11-18,active
2755,1125,Mastercard,2024-11-26,active
2756,6123,CIB,2027-06-22,active
2757,5751,CIB,2028-11-29,active
2758,2052,CIB,2027-11-11,active
2759,2084,CIB,2025-02-09,active
2760,4288,Visa,2025-05-10,expiree
2761,3138,CIB,2027-07-07,active
2762,3918,Mastercard,2027-01-10,active
2763,174,Visa,2025-03-14,active
2764,6534,CIB,2028-10-26,expiree
2765,2837,CIB,2026-12-17,active
2766,2070,Mastercard,2028-11-26,active
2767,74,Visa,2028-11-13,active
2768,2936,CIB,2028-02-25,active
2769,6790,Mastercard,2026-03-06,active
2770,6384,CIB,2024-11-07,active
2771,1602,Visa,2024-01-15,active
2772,6969,Visa,2028-04-16,active
2773,5176,Visa,2027-11-05,active
2774,6922,Mastercard,2024-03-09,expiree
2775,1414,Visa,2025-03-14,bloquee
2776,1074,Visa,2024-04-15,active
2777,5906,Mastercard,2028-01-04,active
2778,880,Visa,2024-07-06,active
2779,6014,Mastercard,2026-09-01,active
2780,3779,CIB,2026-10-25,expiree
2781,5619,Mastercard,2025-03-17,active
2782,6725,Visa,2026-09-28,expiree
2783,3070,Visa,2027-11-30,active
2784,3780,Mastercard,2028-03-26,active
2785,1555,CIB,2025-11-03,active
2786,4479,CIB,2024-04-12,active
2787,90,Mastercard,2026-02-19,active
2788,5357,Visa,2026-01-16,active
2789,5710,CIB,2025-08-06,bloquee
2790,6894,CIB,2026-11-03,active
2791,3973,CIB,2025-03-07,active
2792,5046,Mastercard,2024-03-13,active
2793,1753,Visa,2024-01-23,active
2794,4847,Mastercard,2025-02-07,active
2795,2699,Visa,2027-01-29,active
2796,5959,Visa,2027-11-30,expiree
2797,3327,Visa,2028-10-01,active
2798,4307,Visa,2025-01-31,active
2799,4628,Visa,2026-08-02,active
2800,4943,Visa,2025-03-01,expiree
2801,2510,Visa,2024-08-09,active
2802,4474,Mastercard,2027-08-10,active
2803,315,Visa,2028-07-05,active
2804,6555,Mastercard,2026-07-05,expiree
2805,931,CIB,2026-09-06,active
2806,673,Visa,2028-12-21,active
2807,472,Visa,2024-03-01,active
2808,2924,Visa,2025-11-07,active
2809,469,CIB,2028-08-02,active
2810,6319,CIB,2026-01-20,expiree
2811,445,CIB,2028-12-06,expiree
2812,209,Visa,2028-07-01,bloquee
2813,4410,CIB,2026-06-25,active
2814,4279,Mastercard,2026-10-14,active
2815,3286,Visa,2025-05-20,active
2816,5044,Mastercard,2027-04-27,active
2817,5077,Mastercard,2027-02-11,active
2818,3184,Mastercard,2025-03-15,active
2819,5374,Mastercard,2026-11-26,active
2820,6562,Visa,2025-03-30,expiree
2821,1403,CIB,2027-06-21,expiree
2822,3381,CIB,2026-05-17,active
2823,2030,Visa,2024-10-07,active
2824,636,CIB,2027-01-08,active
2825,5530,Visa,2026-05-03,active
2826,4886,Visa,2026-06-12,active
2827,235,CIB,2025-11-21,active
2828,4958,Mastercard,2027-10-28,active
2829,1292,Visa,2026-02-26,active
2830,6409,Visa,2028-05-26,active
2831,2306,Mastercard,2025-03-31,expiree
2832,743,Mastercard,2026-11-15,active
2833,2214,Visa,2027-12-21,active
2834,1753,Mastercard,2027-12-24,active
2835,2357,Visa,2027-09-11,active
2836,5848,Mastercard,2028-05-01,active
2837,4688,Mastercard,2026-07-21,bloquee
2838,6858,Mastercard,2028-12-28,bloquee
2839,1753,CIB,2028-09-17,active
2840,2372,CIB,2024-03-29,active
2841,5349,CIB,2026-09-23,bloquee
2842,1109,Mastercard,2026-08-27,active
2843,1366,CIB,2028-06-16,expiree
2844,2158,Mastercard,2028-07-11,active
2845,1237,CIB,2024-03-06,active
2846,252,Mastercard,2027-05-14,active
2847,3779,Mastercard,2027-02-04,expiree
2848,470,Mastercard,2026-07-18,expiree
2849,6810,CIB,2025-01-15,active
2850,4375,CIB,2027-03-30,expiree
2851,948,Mastercard,2028-09-19,active
2852,292,Visa,2028-02-25,active
2853,5463,Mastercard,2025-01-26,active
2854,77,Visa,2025-08-01,expiree
2855,5510,Visa,2024-12-29,active
2856,4428,Visa,2026-03-21,active
2857,4258,Visa,2027-03-08,active
2858,756,Visa,2027-06-08,active
2859,5235,Mastercard,2024-02-02,active
2860,2672,Mastercard,2025-04-17,expiree
2861,6019,Visa,2024-07-27,active
2862,3230,CIB,2027-10-22,active
2863,14,CIB,2025-02-10,active
2864,1866,Mastercard,2024-11-23,active
2865,5148,Visa,2025-01-26,active
2866,4899,Mastercard,2025-03-11,active
2867,1965,Visa,2024-04-21,expiree
2868,2198,Mastercard,2028-04-29,active
2869,6938,Visa,2026-10-05,active
2870,2732,Visa,2024-09-10,active
2871,856,CIB,2024-06-27,active
2872,3026,Mastercard,2025-10-12,expiree
2873,1753,Visa,2028-06-19,active
2874,4933,Visa,2024-07-26,active
2875,5380,CIB,2025-10-12,active
2876,3464,Mastercard,2026-07-06,active
2877,2051,Visa,2028-08-27,active
2878,1033,Visa,2027-01-20,active
2879,4812,Visa,2028-11-28,active
2880,2087,Mastercard,2024-11-17,active
2881,231,Mastercard,2026-05-14,active
2882,4880,Mastercard,2026-02-28,expiree
2883,5253,Visa,2028-09-25,expiree
2884,4197,CIB,2025-02-07,active
2885,2917,Visa,2027-06-24,active
2886,1188,Visa,2024-09-30,active
2887,3616,Visa,2026-05-24,active
2888,81,Mastercard,2025-02-19,expiree
2889,4784,CIB,2026-02-16,expiree
2890,3775,CIB,2028-05-28,active
2891,5839,Mastercard,2024-06-17,active
2892,1748,Mastercard,2028-02-11,bloquee
2893,58,Visa,2024-10-24,active
2894,594,Mastercard,2027-09-09,expiree
2895,1361,Mastercard,2025-07-03,active
2896,2077,CIB,2026-05-31,active
2897,2931,Mastercard,2025-01-16,expiree
2898,6399,Visa,2027-06-14,active
2899,3227,CIB,2025-03-22,active
2900,76,CIB,2025-08-20,active
2901,2257,CIB,2026-05-09,active
2902,5330,Visa,2024-03-01,active
2903,5642,Mastercard,2025-06-03,active
2904,3767,Mastercard,2025-07-29,expiree
2905,4996,Visa,2026-11-14,active
2906,2797,CIB,2027-11-18,active
2907,3375,CIB,2027-07-27,active
2908,5535,CIB,2025-08-25,active
2909,3607,Visa,2026-11-11,active
2910,1975,Mastercard,2027-10-17,active
2911,4315,CIB,2028-12-04,active
2912,1753,CIB,2026-03-02,active
2913,1188,Visa,2028-01-21,expiree
2914,3688,CIB,2028-03-15,expiree
2915,5343,CIB,2026-11-06,active
2916,1980,Visa,2025-05-12,bloquee
2917,492,Visa,2026-08-06,active
2918,1628,Visa,2026-05-23,active
