usage_id,client_id,date_connexion,canal,action
8618,4120,2023-10-21 11:11:54,BBM,consultation
8619,3873,2022-05-17 04:32:51,BBM,telechargement releve
8620,120,2020-02-23 13:47:56,BaridNet,consultation
8621,3993,2021-06-30 08:12:54,BBM,paiement facture
8622,2606,2021-08-09 01:34:29,BBM,telechargement releve
8623,4245,2022-03-31 23:49:22,BBM,virement
8624,574,2020-10-02 07:48:50,BBM,consultation
8625,2827,2021-08-28 08:22:19,BBM,paiement facture
8626,4388,2021-09-12 05:13:38,BBM,consultation
8627,167,2021-12-28 09:42:28,BBM,consultation
8628,4894,2020-12-27 23:36:31,BBM,consultation
8629,1727,2023-02-01 03:13:43,BaridNet,telechargement releve
8630,4590,2021-03-06 01:22:49,BaridNet,paiement facture
8631,1163,2020-07-26 12:18:40,BBM,paiement facture
8632,1116,2022-04-18 22:55:39,BaridNet,virement
8633,2065,2022-08-07 04:29:43,BBM,consultation
8634,120,2021-03-07 17:19:39,BBM,telechargement releve
8635,2068,2022-09-19 00:24:00,BaridNet,telechargement releve
8636,1766,2021-08-02 02:57:11,BBM,virement
8637,4892,2024-10-19 02:43:21,BaridNet,paiement facture
8638,3359,2023-04-13 22:02:20,BaridNet,consultation
8639,2452,2021-07-25 19:11:43,BaridNet,telechargement releve
8640,2188,2023-11-05 06:46:03,BBM,consultation
8641,3724,2022-03-23 14:07:27,BBM,virement
8642,4467,2023-11-09 18:43:25,BBM,telechargement releve
8643,2599,2020-07-30 13:55:29,BBM,paiement facture
8644,42,2023-09-23 06:33:56,BaridNet,telechargement releve
8645,4842,2021-11-29 18:24:26,BBM,virement
8646,4820,2024-04-02 05:34:29,BBM,paiement facture
8647,2610,2024-09-01 01:30:26,BBM,consultation
8648,391,2021-01-29 22:33:32,BaridNet,virement
8649,960,2022-04-05 04:36:14,BBM,consultation
8650,176,2022-11-25 22:51:17,BaridNet,virement
8651,3319,2020-07-18 21:58:59,BBM,paiement facture
8652,101,2020-01-24 08:02:19,BaridNet,paiement facture
8653,2308,2020-01-21 15:24:45,BBM,telechargement releve
8654,4297,2023-03-06 06:00:46,BaridNet,telechargement releve
8655,3532,2024-08-01 01:43:41,BaridNet,paiement facture
8656,3720,2020-02-08 14:15:41,BaridNet,virement
8657,2175,2022-05-24 12:51:04,BaridNet,telechargement releve
8658,307,2024-03-28 23:18:18,BaridNet,consultation
8659,251,2020-02-04 07:59:26,BaridNet,paiement facture
8660,1823,2023-06-29 11:45:29,BBM,consultation
8661,3944,2024-06-26 00:32:42,BaridNet,telechargement releve
8662,3784,2023-01-05 05:01:36,BBM,paiement facture
8663,4428,2022-01-20 15:49:38,BBM,telechargement releve
8664,1194,2020-11-10 14:19:26,BBM,consultation
8665,3473,2023-01-23 13:15:34,BBM,consultation
8666,1956,2023-02-07 15:13:47,BaridNet,consultation
8667,4212,2024-02-21 05:05:12,BBM,virement
8668,1205,2024-05-04 22:17:16,BaridNet,consultation
8669,2919,2021-11-07 01:55:27,BBM,paiement facture
8670,91067,2024-07-16 02:52:38,BaridNet,telechargement releve
8671,235,2020-12-14 00:11:54,BaridNet,paiement facture
8672,1267,2023-12-28 02:15:07,BBM,consultation
8673,2236,2021-04-12 15:07:49,BaridNet,telechargement releve
8674,1019,2021-06-21 14:41:52,BaridNet,telechargement releve
8675,3174,2021-01-17 02:07:36,BBM,consultation
8676,1215,2023-07-30 05:40:01,BBM,telechargement releve
8677,847,2020-08-04 18:06:54,BaridNet,paiement facture
8678,3734,2024-05-29 03:36:25,BaridNet,telechargement releve
8679,4191,2023-02-08 22:10:22,BaridNet,virement
8680,4755,2022-06-02 22:16:51,BaridNet,virement
8681,471,2023-03-03 20:30:54,BaridNet,virement
8682,2736,2022-04-17 02:05:28,BaridNet,paiement facture
8683,4853,2021-01-04 19:24:47,BBM,consultation
8684,3058,2020-08-28 10:33:01,BBM,virement
8685,609,2021-10-20 17:59:35,BaridNet,paiement facture
8686,3851,2020-06-25 08:40:36,BBM,telechargement releve
8687,2710,2021-07-17 18:19:42,BBM,virement
8688,2142,2021-11-12 00:37:10,BBM,consultation
8689,4302,2021-08-11 20:10:31,BBM,telechargement releve
8690,4990,2024-08-27 04:47:44,BaridNet,telechargement releve
8691,4417,2022-05-03 13:10:03,BaridNet,paiement facture
8692,3829,2020-12-30 01:47:45,BaridNet,virement
8693,3715,2022-03-28 04:49:30,BBM,paiement facture
8694,4124,2021-11-30 03:45:34,BaridNet,paiement facture
8695,2660,2021-01-23 21:22:15,BaridNet,virement
8696,1747,2021-11-13 00:24:35,BBM,consultation
8697,3377,2022-03-23 05:01:52,BaridNet,paiement facture
8698,2465,2022-01-10 04:42:25,BaridNet,paiement facture
8699,3343,2022-08-23 15:50:55,BaridNet,telechargement releve
8700,3560,2022-08-23 05:07:17,BBM,consultation
8701,3556,2020-09-25 19:00:48,BBM,telechargement releve
8702,2445,2021-10-20 17:14:25,BaridNet,paiement facture
8703,3387,2024-07-21 04:01:08,BaridNet,consultation
8704,2329,2022-12-08 10:04:36,BaridNet,paiement facture
8705,4922,2022-09-10 19:20:43,BBM,consultation
8706,52,2023-05-14 23:20:20,BaridNet,paiement facture
8707,1874,2023-09-22 06:23:02,BBM,paiement facture
8708,4895,2024-05-09 01:45:08,BaridNet,paiement facture
8709,275,2024-08-14 08:03:31,BBM,consultation
8710,1065,2022-04-17 04:43:18,BaridNet,telechargement releve
8711,2866,2023-11-07 19:12:01,BaridNet,telechargement releve
8712,91067,2023-04-15 11:56:50,BaridNet,paiement facture
8713,2747,2021-09-17 15:07:59,BaridNet,consultation
8714,166,2020-11-11 01:41:53,BaridNet,paiement facture
8715,3758,2024-10-01 17:20:51,BBM,virement
8716,3075,2023-06-28 00:30:54,BaridNet,paiement facture
8717,4716,2022-06-07 02:12:15,BBM,consultation
8718,1355,2020-04-15 15:33:51,BBM,paiement facture
8719,4326,2022-12-21 15:01:15,BaridNet,consultation
8720,347,2023-04-30 13:05:10,BaridNet,paiement facture
8721,2778,2022-07-26 06:09:45,BaridNet,consultation
8722,91067,2020-06-29 08:10:01,BBM,telechargement releve
8723,304,2020-05-29 20:44:05,BaridNet,virement
8724,193,2024-11-10 08:54:36,BBM,consultation
8725,4110,2020-06-23 19:54:21,BaridNet,telechargement releve
8726,1181,2020-05-28 00:28:58,BBM,consultation
8727,3406,2020-01-12 02:56:13,BBM,virement
8728,1401,2021-06-02 17:41:38,BaridNet,consultation
8729,4470,2021-11-22 08:31:47,BBM,telechargement releve
8730,2940,2020-09-26 23:11:57,BaridNet,virement
8731,1691,2023-12-18 20:59:08,BBM,paiement facture
8732,1813,2022-09-26 12:35:13,BBM,consultation
8733,508,2023-04-14 10:32:22,BBM,telechargement releve
8734,3348,2024-05-16 20:30:46,BBM,telechargement releve
8735,1189,2023-03-13 01:26:59,BBM,consultation
8736,2013,2023-07-17 18:11:01,BBM,paiement facture
8737,1245,2023-04-03 14:26:23,BaridNet,consultation
8738,1497,2020-04-08 23:28:50,BBM,paiement facture
8739,3939,2022-12-03 12:05:37,BBM,virement
8740,3467,2022-09-23 20:53:17,BBM,telechargement releve
8741,4708,2020-02-11 22:43:47,BaridNet,telechargement releve
8742,111,2024-01-10 04:24:28,BBM,consultation
8743,91067,2022-12-25 15:27:41,BBM,telechargement releve
8744,4575,2022-09-08 21:26:46,BaridNet,paiement facture
8745,3222,2023-02-24 11:12:38,BaridNet,telechargement releve
8746,3363,2022-12-19 01:42:31,BBM,telechargement releve
8747,4284,2024-09-03 15:43:36,BBM,paiement facture
8748,4726,2021-06-01 01:32:09,BaridNet,virement
8749,2099,2024-08-23 15:30:32,BaridNet,virement
8750,2343,2024-03-27 16:37:28,BaridNet,paiement facture
8751,4571,2021-04-28 22:52:29,BBM,virement
8752,2717,2022-09-28 20:07:23,BaridNet,paiement facture
8753,4711,2020-12-20 02:30:59,BBM,telechargement releve
8754,4905,2022-06-09 21:54:56,BBM,telechargement releve
8755,1068,2021-08-15 19:47:36,BaridNet,telechargement releve
8756,1626,2022-03-30 10:18:51,BBM,virement
8757,1737,2024-08-20 20:18:39,BaridNet,virement
8758,2760,2020-01-06 08:00:43,BaridNet,consultation
8759,2680,2021-08-16 11:25:31,BBM,virement
8760,4433,2021-05-16 16:40:28,BaridNet,telechargement releve
8761,3172,2020-12-13 04:14:38,BaridNet,telechargement releve
8762,4559,2024-03-29 16:21:07,BBM,telechargement releve
8763,2617,2022-11-05 08:03:31,BaridNet,consultation
8764,2440,2020-04-30 02:40:59,BaridNet,telechargement releve
8765,381,2023-07-29 16:09:24,BaridNet,consultation
8766,4523,2022-10-20 10:53:15,BBM,paiement facture
8767,3899,2020-01-06 12:50:17,BBM,virement
8768,2279,2023-07-04 03:10:20,BaridNet,paiement facture
8769,4664,2022-10-02 11:08:24,BaridNet,virement
8770,1779,2023-03-05 23:20:46,BaridNet,telechargement releve
8771,482,2024-10-26 15:39:56,BaridNet,consultation
8772,4943,2020-04-17 21:48:07,BaridNet,consultation
8773,3478,2020-01-26 22:11:04,BBM,virement
8774,3320,2023-04-05 20:43:59,BaridNet,consultation
8775,4364,2023-02-13 07:59:01,BaridNet,consultation
8776,1928,2024-08-22 05:52:40,BaridNet,paiement facture
8777,3633,2022-09-16 22:14:35,BaridNet,paiement facture
8778,4637,2022-01-26 21:15:56,BaridNet,paiement facture
8779,4366,2022-11-03 15:00:11,BBM,telechargement releve
8780,35,2022-10-08 10:41:10,BBM,consultation
8781,2306,2024-10-25 22:21:23,BaridNet,paiement facture
8782,4284,2020-08-16 19:51:31,BaridNet,consultation
8783,1916,2024-05-02 16:48:54,BaridNet,consultation
8784,1696,2024-12-23 18:11:27,BaridNet,virement
8785,2538,2021-06-24 00:46:19,BBM,paiement facture
8786,2049,2021-11-14 13:27:03,BBM,paiement facture
8787,2519,2020-06-13 23:59:58,BaridNet,consultation
8788,3578,2022-01-07 20:02:31,BBM,telechargement releve
8789,2743,2023-05-18 10:21:08,BaridNet,virement
8790,3550,2021-04-28 11:55:59,BaridNet,paiement facture
8791,2078,2024-06-20 06:13:59,BBM,telechargement releve
8792,3464,2021-05-02 21:16:45,BaridNet,paiement facture
8793,3322,2022-09-27 16:28:33,BaridNet,paiement facture
8794,486,2022-04-07 20:13:38,BBM,consultation
8795,3674,2023-08-14 02:59:50,BBM,paiement facture
8796,2491,2021-10-10 14:31:03,BBM,virement
8797,4923,2023-10-26 23:52:07,BaridNet,telechargement releve
8798,4207,2022-06-23 13:06:06,BBM,consultation
8799,4047,2020-02-07 03:29:56,BBM,consultation
8800,1892,2021-01-30 09:28:06,BaridNet,consultation
8801,4392,2020-05-12 12:31:13,BBM,virement
8802,1222,2024-03-13 17:42:21,BBM,telechargement releve
8803,3351,2023-07-09 00:47:46,BBM,paiement facture
8804,1271,2024-04-12 15:00:50,BaridNet,telechargement releve
8805,2834,2022-06-30 13:53:48,BaridNet,telechargement releve
8806,3936,2023-06-26 06:19:56,BBM,telechargement releve
8807,361,2022-05-19 23:09:08,BaridNet,virement
8808,2988,2024-03-01 20:05:12,BBM,paiement facture
8809,2244,2022-12-17 01:21:30,BBM,telechargement releve
8810,112,2020-12-17 04:43:53,BaridNet,paiement facture
8811,1263,2021-02-20 23:37:45,BaridNet,paiement facture
8812,2242,2022-04-28 21:22:25,BaridNet,telechargement releve
8813,4558,2023-05-23 20:11:05,BBM,virement
8814,4857,2024-02-02 02:44:58,BaridNet,paiement facture
8815,2654,2024-11-15 13:40:17,BBM,telechargement releve
8816,4605,2023-06-29 23:21:39,BaridNet,telechargement releve
8817,4768,2020-10-13 18:16:38,BaridNet,consultation
8818,449,2022-03-16 09:17:46,BaridNet,consultation
8819,2903,2022-02-26 04:40:49,BBM,consultation
8820,3919,2022-12-17 00:40:54,BaridNet,telechargement releve
8821,3254,2022-01-12 07:47:50,BBM,paiement facture
8822,3613,2021-03-08 06:29:02,BaridNet,paiement facture
8823,1004,2022-12-30 14:06:25,BaridNet,consultation
8824,2663,2021-05-28 06:43:22,BBM,consultation
8825,721,2022-03-20 10:37:10,BaridNet,consultation
8826,1185,2023-04-01 01:31:10,BBM,virement
8827,299,2022-03-18 07:12:59,BBM,paiement facture
8828,943,2023-10-11 20:08:08,BBM,paiement facture
8829,4804,2020-09-18 20:50:14,BBM,paiement facture
8830,3791,2022-06-01 16:25:36,BaridNet,telechargement releve
8831,423,2020-09-19 09:38:24,BaridNet,paiement facture
8832,1542,2024-06-22 15:26:40,BBM,paiement facture
8833,4342,2022-06-03 16:59:50,BaridNet,paiement facture
8834,636,2024-11-08 20:29:12,BaridNet,telechargement releve
8835,1638,2021-11-17 20:29:01,BBM,paiement facture
8836,4646,2023-01-27 08:24:34,BBM,consultation
8837,781,2024-01-07 15:04:25,BaridNet,paiement facture
8838,1593,2021-09-26 11:29:08,BaridNet,virement
8839,91067,2020-06-13 10:48:42,BBM,virement
8840,2841,2020-12-27 21:48:51,BBM,virement
8841,2060,2022-10-13 07:59:50,BBM,telechargement releve
8842,1033,2022-05-01 21:49:57,BaridNet,virement
8843,1477,2022-10-13 03:30:23,BBM,consultation
8844,2468,2021-02-01 03:52:55,BBM,telechargement releve
8845,2462,2023-08-13 03:02:35,BaridNet,telechargement releve
8846,4188,2023-04-11 07:17:17,BaridNet,telechargement releve
8847,61,2020-04-17 03:09:31,BaridNet,consultation
8848,3886,2021-07-13 11:57:29,BaridNet,telechargement releve
8849,1431,2022-07-23 14:32:46,BaridNet,virement
8850,252,2022-11-12 11:35:53,BBM,consultation
8851,2522,2021-08-10 14:36:14,BBM,virement
8852,835,2021-05-16 12:20:58,BBM,telechargement releve
8853,120,2023-01-19 10:39:14,BBM,consultation
8854,4243,2021-11-15 11:56:14,BaridNet,telechargement releve
8855,3672,2021-05-04 15:03:26,BBM,consultation
8856,2237,2023-07-24 14:02:54,BBM,consultation
8857,1081,2020-03-08 10:16:30,BaridNet,consultation
8858,942,2020-03-18 23:09:41,BaridNet,paiement facture
8859,814,2023-06-08 19:58:52,BBM,consultation
8860,857,2024-01-19 01:18:17,BaridNet,telechargement releve
8861,1873,2021-04-18 21:33:22,BBM,virement
8862,2461,2023-11-02 05:06:02,BaridNet,paiement facture
8863,2610,2020-12-03 18:46:57,BBM,virement
8864,1037,2020-11-02 22:05:09,BaridNet,telechargement releve
8865,91067,2023-09-10 23:37:55,BaridNet,virement
8866,1843,2022-11-22 03:01:43,BBM,paiement facture
8867,4202,2020-05-11 11:42:37,BaridNet,consultation
8868,3805,2020-11-09 08:38:08,BBM,virement
8869,1587,2021-08-27 19:16:28,BaridNet,paiement facture
8870,3261,2024-10-22 21:35:32,BaridNet,paiement facture
8871,4138,2021-01-24 20:32:40,BaridNet,telechargement releve
8872,1871,2023-01-09 23:14:27,BBM,paiement facture
8873,1649,2022-05-01 22:08:06,BBM,paiement facture
8874,4394,2020-03-03 02:20:52,BBM,paiement facture
8875,4678,2020-03-17 05:14:05,BBM,virement
8876,2383,2023-04-15 08:33:11,BBM,virement
8877,4745,2022-12-28 02:21:56,BaridNet,consultation
8878,2261,2023-12-17 14:50:00,BaridNet,consultation
8879,3172,2024-10-31 14:55:01,BBM,telechargement releve
8880,152,2022-07-01 18:10:25,BaridNet,consultation
8881,2862,2024-06-18 10:12:18,BBM,telechargement releve
8882,2024,2020-10-13 21:15:02,BBM,paiement facture
8883,1650,2022-11-26 19:44:52,BBM,virement
8884,715,2020-09-10 15:29:59,BaridNet,paiement facture
8885,4729,2022-04-18 04:20:17,BBM,virement
8886,1747,2021-05-11 22:55:02,BBM,consultation
8887,1237,2020-12-22 02:03:12,BBM,consultation
8888,2228,2021-12-11 07:15:58,BBM,telechargement releve
8889,2645,2022-07-15 10:28:26,BaridNet,paiement facture
8890,3247,2020-10-15 06:10:40,BBM,paiement facture
8891,608,2020-06-30 00:02:27,BBM,virement
8892,1935,2022-09-23 20:39:49,BBM,paiement facture
8893,2698,2023-05-02 17:53:43,BBM,virement
8894,4495,2021-10-09 00:36:22,BaridNet,paiement facture
8895,429,2022-05-18 11:03:09,BBM,consultation
8896,3051,2024-02-10 02:37:28,BBM,virement
8897,1646,2024-09-28 22:17:14,BBM,paiement facture
8898,1047,2020-07-20 02:27:25,BaridNet,paiement facture
8899,4538,2024-05-01 23:10:08,BaridNet,paiement facture
8900,4724,2020-04-14 21:58:24,BaridNet,telechargement releve
8901,397,2022-10-12 10:23:53,BaridNet,telechargement releve
8902,192,2020-05-11 01:32:26,BBM,consultation
8903,4882,2024-09-19 11:41:25,BaridNet,telechargement releve
8904,1546,2020-01-14 08:25:19,BBM,paiement facture
8905,114,2024-09-21 13:48:26,BaridNet,consultation
8906,4653,2021-06-17 13:25:02,BaridNet,paiement facture
8907,4257,2022-03-22 21:55:25,BaridNet,paiement facture
8908,2491,2023-07-24 16:54:21,BaridNet,virement
8909,3677,2021-10-09 17:47:25,BaridNet,consultation
8910,4962,2024-04-10 18:04:26,BBM,paiement facture
8911,702,2021-04-30 20:26:30,BaridNet,consultation
8912,2283,2022-10-06 03:11:12,BBM,telechargement releve
8913,896,2023-02-22 10:00:48,BaridNet,paiement facture
8914,4505,2021-02-21 18:46:25,BBM,telechargement releve
8915,633,2022-05-26 20:41:05,BBM,telechargement releve
8916,3415,2022-06-03 00:20:23,BaridNet,virement
8917,1527,2020-03-12 19:13:05,BBM,virement
8918,2897,2020-08-15 12:50:05,BBM,telechargement releve
8919,744,2022-01-28 16:01:20,BaridNet,telechargement releve
8920,485,2024-06-28 11:22:53,BBM,telechargement releve
8921,950,2022-12-13 11:01:39,BBM,consultation
8922,741,2021-06-05 17:38:25,BaridNet,consultation
8923,4023,2020-01-10 08:39:09,BBM,paiement facture
8924,3130,2020-03-29 06:28:05,BBM,telechargement releve
8925,98,2020-12-31 00:51:45,BBM,consultation
8926,3695,2021-08-02 11:19:18,BaridNet,consultation
8927,1474,2023-03-03 23:06:33,BBM,telechargement releve
8928,922,2023-03-06 16:06:22,BBM,consultation
8929,1759,2021-02-22 08:15:40,BaridNet,paiement facture
8930,4728,2023-02-21 13:13:37,BaridNet,paiement facture
8931,466,2020-10-30 02:43:20,BaridNet,virement
8932,3843,2023-10-10 19:57:35,BaridNet,consultation
8933,1738,2024-01-20 14:25:46,BaridNet,paiement facture
8934,3107,2022-04-15 21:38:26,BBM,paiement facture
8935,1886,2020-04-01 04:10:14,BBM,consultation
8936,3664,2024-10-24 01:31:31,BBM,consultation
8937,4247,2021-09-22 06:28:27,BaridNet,paiement facture
8938,3589,2024-09-14 11:47:43,BBM,telechargement releve
8939,3511,2023-02-05 22:59:31,BaridNet,telechargement releve
8940,85,2020-03-31 17:04:45,BBM,virement
8941,3670,2020-07-26 15:01:10,BaridNet,paiement facture
8942,2468,2023-02-22 16:29:12,BaridNet,virement
8943,1036,2023-04-28 06:53:45,BaridNet,telechargement releve
8944,4698,2020-10-22 09:04:05,BBM,paiement facture
8945,1899,2020-08-15 14:28:18,BBM,paiement facture
8946,3660,2021-04-27 10:08:19,BaridNet,consultation
8947,2705,2022-10-13 15:40:49,BBM,telechargement releve
8948,4806,2024-05-02 01:48:16,BBM,paiement facture
8949,1811,2020-05-22 04:14:48,BaridNet,paiement facture
8950,1357,2023-07-12 15:36:53,BBM,telechargement releve
8951,4377,2024-08-28 18:42:32,BBM,virement
8952,3758,2023-01-13 19:08:32,BaridNet,telechargement releve
8953,27,2023-04-25 16:18:28,BaridNet,paiement facture
8954,4387,2023-07-26 08:43:39,BaridNet,telechargement releve
8955,3112,2023-12-11 13:40:36,BBM,consultation
8956,3792,2024-04-24 23:05:43,BaridNet,consultation
8957,3114,2021-02-04 02:04:15,BBM,virement
8958,643,2023-11-10 01:58:38,BaridNet,virement
8959,3953,2021-05-27 21:39:57,BaridNet,consultation
8960,3747,2024-10-12 11:33:26,BaridNet,consultation
8961,3072,2022-02-08 11:04:37,BaridNet,telechargement releve
8962,2825,2023-12-23 11:04:17,BaridNet,virement
8963,2340,2021-03-25 12:08:49,BaridNet,consultation
8964,3237,2022-09-24 12:37:59,BaridNet,telechargement releve
8965,3376,2024-03-31 05:41:39,BBM,paiement facture
8966,1701,2022-04-11 09:45:01,BaridNet,paiement facture
8967,1748,2023-05-17 10:56:44,BaridNet,telechargement releve
8968,2009,2020-11-22 02:23:05,BBM,virement
8969,3908,2023-01-28 09:45:56,BBM,virement
8970,1553,2021-04-13 17:34:38,BaridNet,telechargement releve
8971,3522,2020-03-29 05:51:47,BaridNet,telechargement releve
8972,1661,2023-10-12 20:39:59,BBM,consultation
8973,3288,2024-04-03 21:58:33,BBM,telechargement releve
8974,773,2024-04-18 04:12:37,BaridNet,virement
8975,713,2021-05-15 06:22:53,BaridNet,telechargement releve
8976,1260,2022-12-21 04:49:20,BBM,virement
8977,3722,2021-08-25 03:02:05,BBM,paiement facture
8978,2930,2022-12-24 02:29:02,BBM,telechargement releve
8979,3260,2023-05-19 16:31:29,BaridNet,telechargement releve
8980,2073,2020-10-09 13:22:01,BBM,paiement facture
8981,4783,2022-03-10 01:46:25,BaridNet,virement
8982,1866,2024-05-10 12:58:11,BaridNet,paiement facture
8983,2053,2021-03-02 16:48:21,BBM,virement
8984,4655,2020-09-24 04:57:08,BBM,telechargement releve
8985,3941,2022-04-18 00:43:57,BBM,consultation
8986,2585,2021-08-03 14:54:01,BBM,paiement facture
8987,811,2022-12-03 02:30:50,BaridNet,consultation
8988,1966,2024-04-08 01:26:45,BaridNet,virement
8989,3245,2024-05-02 15:22:14,BBM,virement
8990,994,2022-04-24 03:20:44,BBM,consultation
8991,1009,2023-11-27 12:54:38,BBM,virement
8992,4201,2022-08-03 15:33:59,BBM,telechargement releve
8993,3448,2021-09-11 15:02:23,BBM,telechargement releve
8994,2366,2024-11-02 12:01:39,BaridNet,virement
8995,4338,2021-12-01 17:28:06,BaridNet,virement
8996,3071,2020-07-30 20:45:18,BaridNet,virement
8997,1940,2020-08-26 23:08:44,BaridNet,paiement facture
8998,4174,2024-05-31 19:53:56,BBM,virement
8999,893,2021-01-27 09:43:56,BBM,telechargement releve
9000,2277,2020-03-30 08:38:49,BaridNet,paiement facture
9001,3839,2021-06-05 23:49:14,BaridNet,virement
9002,916,2020-01-09 02:54:05,BBM,telechargement releve
